id|name|type|area|population2025|population2035|density2025|density2035|departmentId|departmentName|lat|lng
15367|Jenesano|municipio|59|7829|8417|132.68|142.63|15|BOYACÁ|5.385042707446118|-73.36413819233465
15368|Jericó|municipio|132|4208|4517|31.94|34.29|15|BOYACÁ|6.145990643965923|-72.57056228800062
15377|Labranzagrande|municipio|581|3755|4030|6.46|6.93|15|BOYACÁ|5.5626396487348515|-72.57763224847687
15380|la Capilla|municipio|57|2882|3094|50.62|54.35|15|BOYACÁ|5.095652417719902|-73.4450480424087
15401|la Victoria|municipio|28|1202|1290|42.92|46.06|15|BOYACÁ|5.523779717414648|-74.23449482267512
15403|la Uvita|municipio|162|3246|3496|20.09|21.64|15|BOYACÁ|6.317518244163979|-72.55986394991714
15407|Villa de Leyva|municipio|127|17787|18985|140.51|149.97|15|BOYACÁ|5.636425592914822|-73.52699713693006
15425|Macanal|municipio|200|5396|5786|26.98|28.93|15|BOYACÁ|4.972209707501339|-73.31994716463079
15442|Maripí|municipio|161|6147|6597|38.25|41.06|15|BOYACÁ|5.54952279769397|-74.00460825043582
15455|Miraflores|municipio|259|9575|10309|37|39.85|15|BOYACÁ|5.195437283947027|-73.14432074801773
15464|Mongua|municipio|360|4980|5336|13.82|14.81|15|BOYACÁ|5.754217190691956|-72.80015201017802
15466|Monguí|municipio|69|4527|4869|65.75|70.70|15|BOYACÁ|5.724054662199831|-72.84855717116662
15469|Moniquirá|municipio|218|24596|26428|112.68|121.06|15|BOYACÁ|5.8762145217224475|-73.57383825428185
15476|Motavita|municipio|60|6072|6519|101.13|108.56|15|BOYACÁ|5.577893594032196|-73.36834139200715
15480|Muzo|municipio|138|9186|9865|66.63|71.55|15|BOYACÁ|5.531604886157412|-74.10302991013948
15491|Nobsa|municipio|55|17500|18784|315.74|338.91|15|BOYACÁ|5.771130383318033|-72.9395616049219
15494|Nuevo Colón|municipio|51|5538|5948|107.75|115.73|15|BOYACÁ|5.3541518877627965|-73.45746446119446
15500|Oicatá|municipio|60|3085|3325|51.16|55.14|15|BOYACÁ|5.5945618672197615|-73.3084804869918
15507|Otanche|municipio|475|8699|9354|18.31|19.69|15|BOYACÁ|5.658378563204305|-74.18131884444782
15511|Pachavita|municipio|67|2637|2817|39.54|42.24|15|BOYACÁ|5.140586743534425|-73.3975828658019
15514|Páez|municipio|339|3499|3767|10.32|11.11|15|BOYACÁ|5.100429363223102|-73.05178222160563
15516|Paipa|municipio|305|36778|39434|120.54|129.25|15|BOYACÁ|5.781334912364519|-73.11425349293461
15518|Pajarito|municipio|314|2560|2756|8.16|8.78|15|BOYACÁ|5.293159213272934|-72.70306675912734
15522|Panqueba|municipio|40|1845|1953|46.46|49.18|15|BOYACÁ|6.442671305249202|-72.45959531468534
15531|Pauna|municipio|253|7689|8261|30.44|32.70|15|BOYACÁ|5.657402009128509|-73.97942944559088
15533|Paya|municipio|444|2812|3042|6.34|6.85|15|BOYACÁ|5.626155616704864|-72.42351461483923
15537|Paz de Río|municipio|123|4560|4876|37.15|39.74|15|BOYACÁ|5.987273067160137|-72.74854426864762
15542|Pesca|municipio|263|7256|7778|27.57|29.55|15|BOYACÁ|5.558876422254378|-73.05075365596352
15550|Pisba|municipio|465|1899|2037|4.08|4.38|15|BOYACÁ|5.723002926206098|-72.48486378411955
15572|Puerto Boyacá|municipio|1514|51143|54793|33.79|36.20|15|BOYACÁ|5.975494171326384|-74.59210191757816
15580|Quípama|municipio|167|5308|5720|31.72|34.18|15|BOYACÁ|5.519771056536304|-74.17934486118989
15599|Ramiriquí|municipio|126|10743|11536|85.48|91.79|15|BOYACÁ|5.401848228216095|-73.33574037810284
15600|Ráquira|municipio|221|8618|9267|39.05|42|15|BOYACÁ|5.538595271078958|-73.63173135871689
15621|Rondón|municipio|206|2564|2750|12.42|13.33|15|BOYACÁ|5.357278051007316|-73.2082087826057
15632|Saboyá|municipio|249|14765|15888|59.38|63.90|15|BOYACÁ|5.697788688324622|-73.76493375470872
15638|Sáchica|municipio|64|5989|6392|93.68|99.99|15|BOYACÁ|5.58327045714816|-73.54228514928684
15646|Samacá|municipio|168|20038|21518|119.56|128.40|15|BOYACÁ|5.49240418194436|-73.48631971380887
15660|San Eduardo|municipio|109|1793|1910|16.37|17.45|15|BOYACÁ|5.224597308795298|-73.07844534938644
15664|San José de Pare|municipio|74|5380|5776|72.31|77.63|15|BOYACÁ|6.017294492532563|-73.54727343289659
15667|San Luis de Gaceno|municipio|470|5919|6372|12.60|13.56|15|BOYACÁ|4.819269182678863|-73.16914554024801
15673|San Mateo|municipio|124|3606|3862|29.11|31.18|15|BOYACÁ|6.40201835562792|-72.55463428705987
15676|San Miguel de Sema|municipio|94|3228|3471|34.34|36.93|15|BOYACÁ|5.5182819049864|-73.72153271101641
15681|San Pablo de Borbur|municipio|196|7166|7710|36.57|39.36|15|BOYACÁ|5.6519970446968815|-74.06963195478828
15686|Santana|municipio|68|8230|8847|121.09|130.16|15|BOYACÁ|6.057185610947577|-73.48225585261763
15690|Santa María|municipio|310|3767|4039|12.16|13.03|15|BOYACÁ|4.858749423072224|-73.26062369354759
15693|Santa Rosa de Viterbo|municipio|117|14257|15321|122.16|131.28|15|BOYACÁ|5.874139697023975|-72.98287221005809
15696|Santa Sofía|municipio|78|3442|3694|44.38|47.63|15|BOYACÁ|5.713735355675475|-73.6021504623923
15720|Sativanorte|municipio|161|2347|2515|14.55|15.59|15|BOYACÁ|6.1317603960249345|-72.70783039043671
15723|Sativasur|municipio|55|1177|1245|21.44|22.68|15|BOYACÁ|6.093247906815698|-72.71258549636124
15740|Siachoque|municipio|119|7275|7835|61.02|65.72|15|BOYACÁ|5.512509013080537|-73.24460540513107
15753|Soatá|municipio|123|9597|10273|77.95|83.46|15|BOYACÁ|6.333730473095847|-72.68290273216519
15755|Socotá|municipio|604|7770|8332|12.87|13.80|15|BOYACÁ|6.041409850748205|-72.63678832782706
15757|Socha|municipio|150|8592|9244|57.22|61.56|15|BOYACÁ|5.997114993124162|-72.69284177962255
15759|Sogamoso|municipio|208|139021|148745|667.39|714.07|15|BOYACÁ|5.71609000416636|-72.93112738680335
15761|Somondoco|municipio|59|3096|3328|52.65|56.60|15|BOYACÁ|4.98595662021461|-73.43300626691988
15762|Sora|municipio|48|3292|3519|68.81|73.55|15|BOYACÁ|5.500725963705287|-73.33296991842217
15763|Sotaquirá|municipio|285|8876|9550|31.13|33.50|15|BOYACÁ|5.765607139657373|-73.24738333001777
15764|Soracá|municipio|56|6481|6958|116.23|124.79|15|BOYACÁ|5.500724008067542|-73.33297153155983
15774|Susacón|municipio|183|2882|3107|15.77|17.01|15|BOYACÁ|6.230772783058625|-72.68980806370114
15776|Sutamarchán|municipio|104|6648|7142|64.23|69|15|BOYACÁ|5.620000725062954|-73.6209411529527
15778|Sutatenza|municipio|41|4575|4910|111.23|119.39|15|BOYACÁ|5.02210886449393|-73.45311921184847
15790|Tasco|municipio|210|6289|6757|29.99|32.22|15|BOYACÁ|5.909398850322273|-72.78080951193878
15798|Tenza|municipio|46|4143|4442|90.33|96.85|15|BOYACÁ|5.077306773601924|-73.42148045967943
15804|Tibaná|municipio|122|9781|10506|80.28|86.23|15|BOYACÁ|5.316773598259996|-73.39794125921219
15806|Tibasosa|municipio|94|14184|15233|151.28|162.47|15|BOYACÁ|5.747044456223945|-72.99967567172119
15808|Tinjacá|municipio|80|3563|3821|44.68|47.91|15|BOYACÁ|5.578688375897455|-73.64719433571129
15810|Tipacoque|municipio|72|3548|3802|49.31|52.84|15|BOYACÁ|6.420762986396344|-72.69105023102226
15814|Toca|municipio|168|9540|10253|56.70|60.94|15|BOYACÁ|5.5663974254526085|-73.18505045182249
15816|Togüí|municipio|101|4659|5011|45.93|49.40|15|BOYACÁ|5.937360139688568|-73.51306213435576
15820|Tópaga|municipio|34|3906|4185|116.15|124.44|15|BOYACÁ|5.76855388162761|-72.83244780504734
15822|Tota|municipio|196|5627|6053|28.70|30.88|15|BOYACÁ|5.560332955886766|-72.98594488339705
15832|Tununguá|municipio|29|1645|1771|56.29|60.61|15|BOYACÁ|5.730499641045809|-73.93340769537984
15835|Turmequé|municipio|80|6598|7084|82.78|88.88|15|BOYACÁ|5.3246458263234455|-73.49053005409478
15837|Tuta|municipio|166|9008|9676|54.42|58.45|15|BOYACÁ|5.690540606773233|-73.22780145291603
15839|Tutazá|municipio|122|2204|2352|18.06|19.28|15|BOYACÁ|6.032098656369384|-72.85641350439582
15842|Úmbita|municipio|146|8120|8748|55.58|59.88|15|BOYACÁ|5.220955989991298|-73.45691559524002
15861|Ventaquemada|municipio|160|17192|18456|107.44|115.34|15|BOYACÁ|5.366724954064965|-73.52096850929846
15879|Viracachá|municipio|63|3024|3267|48.32|52.20|15|BOYACÁ|5.437027410888333|-73.29644808946195
15897|Zetaquira|municipio|252|4996|5365|19.86|21.33|15|BOYACÁ|5.282204105642063|-73.16905248701397
17001|Manizales|municipio|441|459262|475168|1041.41|1077.47|17|CALDAS|5.06297616390714|-75.50276932023247
17013|Aguadas|municipio|476|23649|24426|49.71|51.34|17|CALDAS|5.613572213190936|-75.45751233021032
17042|Anserma|municipio|209|37757|39021|180.53|186.58|17|CALDAS|5.242600460537975|-75.78183433590225
17050|Aranzazu|municipio|150|10910|11276|72.94|75.39|17|CALDAS|5.271896716486918|-75.4905794628789
17088|Belalcázar|municipio|113|10995|11340|97|100.05|17|CALDAS|4.993660991425738|-75.81211815146759
17174|Chinchiná|municipio|109|53884|55760|492.66|509.82|17|CALDAS|4.982736286537901|-75.60526206926417
17272|Filadelfia|municipio|193|11779|12162|61.15|63.15|17|CALDAS|5.297692031536139|-75.56234391979854
17380|la Dorada|municipio|549|75837|78491|138.08|142.91|17|CALDAS|5.472711167193209|-74.66798886905691
17388|la Merced|municipio|89|6312|6545|71.24|73.87|17|CALDAS|5.398211979667667|-75.54703400918184
17433|Manzanares|municipio|198|18872|19556|95.36|98.81|17|CALDAS|5.253721207694619|-75.15416746880176
17442|Marmato|municipio|37|9341|9634|253.24|261.18|17|CALDAS|5.474719836518462|-75.60105472222679
17444|Marquetalia|municipio|90|13763|14215|152.36|157.36|17|CALDAS|5.298841371433113|-75.05371819255974
17446|Marulanda|municipio|377|2743|2849|7.28|7.56|17|CALDAS|5.284595859415775|-75.26064922396185
17486|Neira|municipio|369|21755|22458|58.90|60.81|17|CALDAS|5.166440596888594|-75.5205466590853
17495|Norcasia|municipio|228|6168|6331|27.11|27.82|17|CALDAS|5.5762649371600235|-74.8895625187849
17513|Pácora|municipio|257|15866|16386|61.71|63.73|17|CALDAS|5.527998953709661|-75.45988321458096
17524|Palestina|municipio|112|16121|16662|143.63|148.46|17|CALDAS|5.020183449093079|-75.62017277559156
17541|Pensilvania|municipio|499|20450|21067|41.02|42.26|17|CALDAS|5.382104685028079|-75.16143087132421
17614|Riosucio|municipio|384|54360|56504|141.50|147.08|17|CALDAS|5.4206842251979035|-75.70539113478804
17616|Risaralda|municipio|90|11367|11787|126.46|131.13|17|CALDAS|5.163673988349153|-75.7684682397452
17653|Salamina|municipio|388|20172|20840|51.98|53.70|17|CALDAS|5.402357408187402|-75.48647115694152
17662|Samaná|municipio|758|21527|22302|28.39|29.42|17|CALDAS|5.413049439816149|-74.99146315893259
17665|San José|municipio|61|4978|5241|81.68|86|17|CALDAS|5.080655713019697|-75.79168981750797
17777|Supía|municipio|122|30136|31128|247.81|255.96|17|CALDAS|5.446387508063821|-75.64942061159653
17867|Victoria|municipio|559|10571|10931|18.91|19.56|17|CALDAS|5.317083383957139|-74.91165195255806
17873|Villamaría|municipio|455|69415|72199|152.53|158.66|17|CALDAS|5.046221787519929|-75.51139344367088
17877|Viterbo|municipio|113|13292|13759|117.73|121.86|17|CALDAS|5.060651070166173|-75.8733267621685
18001|Florencia|municipio|2548|180323|186247|70.78|73.11|18|CAQUETÁ|1.615386052335481|-75.60424032437716
18029|Albania|municipio|414|4835|4982|11.68|12.03|18|CAQUETÁ|1.3291402887861492|-75.87856816845778
18094|Belén de los Andaquíes|municipio|1192|11644|12079|9.76|10.14|18|CAQUETÁ|1.4161102336872486|-75.87272645345678
18150|Cartagena del Chairá|municipio|12786|33032|34085|2.58|2.67|18|CAQUETÁ|1.3338497805683427|-74.84340476396609
18205|Curillo|municipio|403|8150|8427|20.21|20.89|18|CAQUETÁ|1.0340105541253617|-75.92143853108396
18247|El Doncello|municipio|1106|20491|21244|18.53|19.21|18|CAQUETÁ|1.6800473730179897|-75.28332900789108
18256|El Paujíl|municipio|1235|19426|20183|15.73|16.35|18|CAQUETÁ|1.571085128011277|-75.32683696526132
18410|la Montañita|municipio|1701|15695|16307|9.23|9.59|18|CAQUETÁ|1.4795943690880606|-75.43646151411853
18460|Milán|municipio|1221|10421|10825|8.53|8.86|18|CAQUETÁ|1.290570495896652|-75.50751040006567
18479|Morelia|municipio|462|3953|4085|8.55|8.83|18|CAQUETÁ|1.485692429005579|-75.72318144384643
18592|Puerto Rico|municipio|4146|28084|29151|6.76|7.03|18|CAQUETÁ|1.9099153866817016|-75.15723577279304
18610|San José del Fragua|municipio|1305|13886|14332|10.64|10.98|18|CAQUETÁ|1.331577046736058|-75.9733120317775
18753|San Vicente del Caguán|municipio|20193|54932|57032|2.72|2.82|18|CAQUETÁ|2.1136490705809963|-74.77320728793244
18756|Solano|municipio|42313|12196|12676|0.29|0.30|18|CAQUETÁ|0.6991492569174605|-75.25355823697653
18785|Solita|municipio|477|6421|6572|13.46|13.77|18|CAQUETÁ|0.8731202471757693|-75.61959235228342
18860|Valparaíso|municipio|1330|7395|7715|5.56|5.80|18|CAQUETÁ|1.1951581301943044|-75.70532895426034
19001|Popayán|municipio|480|346403|375053|721.40|781.07|19|CAUCA|2.4448110373331895|-76.61473862390861
19022|Almaguer|municipio|237|19850|21580|83.86|91.16|19|CAUCA|1.9141836882134438|-76.85483765376755
19050|Argelia|municipio|776|28420|30766|36.63|39.65|19|CAUCA|2.2558091920712853|-77.24905853453696
19075|Balboa|municipio|413|22863|24822|55.33|60.07|19|CAUCA|2.040975531458691|-77.21641153235113
19100|Bolívar|municipio|798|40107|43471|50.27|54.49|19|CAUCA|1.836014061994789|-76.96917910990081
19110|Buenos Aires|municipio|435|36190|40568|83.19|93.25|19|CAUCA|3.016102497982968|-76.64250302643092
19130|Cajibío|municipio|552|45481|49364|82.35|89.38|19|CAUCA|2.623087696425075|-76.56986754584229
19137|Caldono|municipio|355|43643|47018|123.03|132.53|19|CAUCA|2.797761809534986|-76.48348057825044
19142|Caloto|municipio|265|31802|34278|120.11|129.46|19|CAUCA|3.0319768549360795|-76.40871578670495
19212|Corinto|municipio|326|27394|29724|84.05|91.20|19|CAUCA|3.175643707791495|-76.25919555865339
19256|El Tambo|municipio|2740|58323|63306|21.29|23.11|19|CAUCA|2.4526998303072065|-76.811321731319
19290|Florencia|municipio|57|5572|6058|98.35|106.93|19|CAUCA|1.6828786322548988|-77.07264297525654
19300|Guachené|municipio|101|20785|22406|206.49|222.59|19|CAUCA|3.1329199776468224|-76.39379753788938
19318|Guapi|municipio|2568|29836|32400|11.62|12.62|19|CAUCA|2.572874568030281|-77.88893434912737
19355|Inzá|municipio|866|31405|33937|36.25|39.17|19|CAUCA|2.548627315182827|-76.06212793875548
19364|Jambaló|municipio|234|19482|20959|83.10|89.40|19|CAUCA|2.776885367966454|-76.3247569062079
19392|la Sierra|municipio|208|11518|12517|55.28|60.08|19|CAUCA|2.1791991384442833|-76.76338589247668
19397|la Vega|municipio|516|26557|28800|51.46|55.81|19|CAUCA|2.0024852317689987|-76.78043373642204
19418|López de Micay|municipio|3368|20176|21878|5.99|6.50|19|CAUCA|2.8458178014305457|-77.2480379141351
19450|Mercaderes|municipio|698|25437|28148|36.44|40.32|19|CAUCA|1.795109066880756|-77.16374274617104
19455|Miranda|municipio|190|34092|36971|179.73|194.91|19|CAUCA|3.2515261172278715|-76.22902322823026
19473|Morales|municipio|511|42419|45718|82.93|89.38|19|CAUCA|2.753912531827919|-76.62811487342319
19513|Padilla|municipio|70|10720|11649|153.84|167.17|19|CAUCA|3.2235902641081844|-76.3133516460269
19517|Páez|municipio|1793|50082|53776|27.93|29.99|19|CAUCA|2.6463739356192257|-75.97238675900951
19532|Patía|municipio|755|39800|43228|52.69|57.23|19|CAUCA|2.0706324045225024|-77.05160270316712
19533|Piamonte|municipio|1105|9919|10820|8.98|9.78|19|CAUCA|1.1178555949714395|-76.32730666159424
19548|Piendamó - Tunía|municipio|181|44400|48078|244.94|265.23|19|CAUCA|2.6755567095970254|-76.53337271565687
19573|Puerto Tejada|municipio|109|45047|48918|412.81|448.27|19|CAUCA|3.226154939234144|-76.42304568634707
19585|Puracé|municipio|848|18804|20291|22.17|23.92|19|CAUCA|2.380758494147157|-76.45562460653596
19622|Rosas|municipio|169|12393|13472|73.29|79.67|19|CAUCA|2.261859160178061|-76.74062053354659
19693|San Sebastián|municipio|419|11872|12887|28.32|30.75|19|CAUCA|1.8390350303232186|-76.7698011538398
19698|Santander de Quilichao|municipio|518|119121|128533|229.88|248.04|19|CAUCA|3.0090086501412405|-76.48630114481463
19701|Santa Rosa|municipio|3619|5757|6250|1.59|1.73|19|CAUCA|1.7008664241041156|-76.57307963597943
19743|Silvia|municipio|681|40773|43950|59.86|64.54|19|CAUCA|2.611610545521686|-76.37754311303887
19760|Sotará Paispamba|municipio|516|15164|16400|29.39|31.79|19|CAUCA|2.2552636391993786|-76.61408998387265
19780|Suárez|municipio|392|34402|37057|87.67|94.44|19|CAUCA|2.9532083349906064|-76.69369989932615
19785|Sucre|municipio|136|10163|10977|74.80|80.79|19|CAUCA|2.0382628085919188|-76.92543281873792
19807|Timbío|municipio|201|38470|41756|191.11|207.44|19|CAUCA|2.352688277278708|-76.68334900720885
19809|Timbiquí|municipio|2058|28375|30731|13.78|14.93|19|CAUCA|2.772958667267278|-77.66684802604487
19821|Toribío|municipio|492|37962|41175|77.14|83.67|19|CAUCA|2.9555842395191005|-76.26843944488405
19824|Totoró|municipio|404|26832|28871|66.34|71.38|19|CAUCA|2.5118097487573787|-76.4018067291364
19845|Villa Rica|municipio|82|22360|23975|273.95|293.73|19|CAUCA|3.177867078792282|-76.46788221541306
20001|Valledupar|municipio|4189|575225|631532|137.33|150.77|20|CESAR|10.474247671832087|-73.24362964409679
20011|Aguachica|municipio|878|130258|144146|148.41|164.24|20|CESAR|8.309744197174643|-73.61449222371529
20013|Agustín Codazzi|municipio|1753|71966|79942|41.05|45.60|20|CESAR|10.034718211695688|-73.23710691877659
20032|Astrea|municipio|638|23636|26232|37.05|41.12|20|CESAR|9.496120930914154|-73.9761195990295
20045|Becerril|municipio|1225|25570|28300|20.87|23.09|20|CESAR|9.703452204706064|-73.278272457213
20060|Bosconia|municipio|587|47521|52699|81.01|89.84|20|CESAR|9.970360345261414|-73.89053365973443
20175|Chimichagua|municipio|1376|40249|44572|29.24|32.38|20|CESAR|9.258034653836635|-73.81424137270835
20178|Chiriguaná|municipio|1114|32749|36294|29.38|32.57|20|CESAR|9.36146321899867|-73.59969697879481
20228|Curumaní|municipio|915|44176|49019|48.27|53.56|20|CESAR|9.201060861848978|-73.54256681656113
20238|El Copey|municipio|956|35502|39434|37.12|41.23|20|CESAR|10.1489760627225|-73.96022852375019
20250|El Paso|municipio|814|44223|48582|54.36|59.72|20|CESAR|9.661434949478934|-73.74642405828267
20295|Gamarra|municipio|327|17686|19639|54.11|60.08|20|CESAR|8.31932125299743|-73.7439358394209
20310|González|municipio|73|4976|5487|68.15|75.15|20|CESAR|8.389760870303427|-73.38033634897239
20383|la Gloria|municipio|803|20247|22380|25.22|27.87|20|CESAR|8.61801496512976|-73.80227893466437
20400|la Jagua de Ibirico|municipio|756|55073|60402|72.86|79.90|20|CESAR|9.564293849616197|-73.3358978825867
20443|Manaure Balcón del Cesar|municipio|137|11944|13224|87.32|96.68|20|CESAR|10.392366935617543|-73.02708856578556
20517|Pailitas|municipio|532|21933|24361|41.24|45.80|20|CESAR|8.959665771269906|-73.62627325059375
20550|Pelaya|municipio|423|24516|27131|57.90|64.08|20|CESAR|8.688026397659014|-73.66637697987929
20570|Pueblo Bello|municipio|744|31738|34903|42.67|46.93|20|CESAR|10.415497321481938|-73.58636099660545
20614|Río de Oro|municipio|549|19859|21979|36.14|40|20|CESAR|8.291041407750544|-73.38756786878952
20621|la Paz|municipio|1073|32819|36376|30.57|33.90|20|CESAR|10.386839347262729|-73.17063986974156
20710|San Alberto|municipio|550|31090|34392|56.51|62.51|20|CESAR|7.763669958641921|-73.39321071424585
20750|San Diego|municipio|646|22369|24811|34.63|38.40|20|CESAR|10.333971327967777|-73.18071457822835
20770|San Martín|municipio|993|31503|34720|31.72|34.95|20|CESAR|8.002576778450383|-73.51308495726201
20787|Tamalameque|municipio|513|18031|20003|35.13|38.97|20|CESAR|8.861751353526143|-73.81075478206891
23001|Montería|municipio|3137|531424|560685|169.43|178.76|23|CÓRDOBA|8.750985995766907|-75.87853574973315
23068|Ayapel|municipio|1965|49553|51891|25.22|26.41|23|CÓRDOBA|8.30954236938167|-75.13996984943851
23079|Buenavista|municipio|835|22969|24422|27.51|29.25|23|CÓRDOBA|8.222948073899158|-75.4829836180483
23090|Canalete|municipio|420|16690|17770|39.72|42.31|23|CÓRDOBA|8.788162691798744|-76.24038527364964
23162|Cereté|municipio|291|115013|121744|395.45|418.59|23|CÓRDOBA|8.8889197690457|-75.78959463181658
23168|Chimá|municipio|324|19160|20388|59.14|62.93|23|CÓRDOBA|9.149384126341655|-75.6280374295696
23182|Chinú|municipio|626|52063|55264|83.14|88.25|23|CÓRDOBA|9.105966957376268|-75.40153028122899
23189|Ciénaga de Oro|municipio|641|64223|68225|100.15|106.40|23|CÓRDOBA|8.879220077208553|-75.62133261314749
23300|Cotorra|municipio|88|20741|22212|234.97|251.63|23|CÓRDOBA|9.039260214808758|-75.79051650006049
23350|la Apartada|municipio|287|15933|16963|55.51|59.10|23|CÓRDOBA|8.048051969782431|-75.33409910085334
23417|Lorica|municipio|951|119228|124384|125.37|130.78|23|CÓRDOBA|9.237640933691791|-75.81362701913534
23419|los Córdobas|municipio|366|20509|21795|56.03|59.54|23|CÓRDOBA|8.895077573418163|-76.35459518754494
23464|Momil|municipio|159|21271|22482|133.98|141.61|23|CÓRDOBA|9.23938754097532|-75.67653264690412
23466|Montelíbano|municipio|1551|87197|91367|56.22|58.90|23|CÓRDOBA|7.976799169393112|-75.41720478179165
23500|Moñitos|municipio|203|32657|34678|160.60|170.54|23|CÓRDOBA|9.246122513345794|-76.13170235544526
23555|Planeta Rica|municipio|1141|69377|73566|60.82|64.50|23|CÓRDOBA|8.412751382411612|-75.58404975598263
23570|Pueblo Nuevo|municipio|849|38947|41329|45.86|48.66|23|CÓRDOBA|8.50317719429044|-75.50752037506392
23574|Puerto Escondido|municipio|411|25919|27540|63.06|67|23|CÓRDOBA|9.019180279194446|-76.26139090560162
23580|Puerto Libertador|municipio|1648|45766|48306|27.78|29.32|23|CÓRDOBA|7.887707630423631|-75.67099540576915
23586|Purísima de la Concepción|municipio|118|18734|19852|159.12|168.62|23|CÓRDOBA|9.236813340663657|-75.72353585056658
23660|Sahagún|municipio|965|116988|123952|121.25|128.47|23|CÓRDOBA|8.950637770727102|-75.4460015758558
23670|San Andrés de Sotavento|municipio|207|51180|54224|247.52|262.24|23|CÓRDOBA|9.146745240714157|-75.50901163385014
23672|San Antero|municipio|207|36854|38927|177.62|187.61|23|CÓRDOBA|9.374641301236958|-75.75852160076406
23675|San Bernardo del Viento|municipio|316|40391|42941|127.90|135.98|23|CÓRDOBA|9.352582618555378|-75.95358243375564
23678|San Carlos|municipio|447|29454|31351|65.92|70.15|23|CÓRDOBA|8.794641354597413|-75.69952472978898
23682|San José de Uré|municipio|526|14830|15846|28.21|30.15|23|CÓRDOBA|7.787321341902164|-75.53590958931923
23686|San Pelayo|municipio|445|55444|58333|124.46|130.94|23|CÓRDOBA|8.958194297056313|-75.83816329693502
23807|Tierralta|municipio|4938|100610|106796|20.37|21.63|23|CÓRDOBA|8.171573742568896|-76.06230850780317
23815|Tuchín|municipio|106|57361|59535|539.21|559.64|23|CÓRDOBA|9.185871050202941|-75.55519646409843
23855|Valencia|municipio|919|38850|41246|42.26|44.87|23|CÓRDOBA|8.25865762018739|-76.14948147503648
25001|Agua de Dios|municipio|86|14503|18435|169.14|215|25|CUNDINAMARCA|4.376580797890355|-74.67025196112753
25019|Albán|municipio|51|7978|10083|156.94|198.35|25|CUNDINAMARCA|4.87799119156852|-74.43828553732376
25035|Anapoima|municipio|124|18246|23086|147.20|186.24|25|CUNDINAMARCA|4.548939199204933|-74.53523201317248
25040|Anolaima|municipio|121|17043|21635|140.91|178.87|25|CUNDINAMARCA|4.76161078893528|-74.4645816278569
25053|Arbeláez|municipio|142|12959|16306|90.97|114.46|25|CUNDINAMARCA|4.272794908519306|-74.41601060365447
25086|Beltrán|municipio|177|2217|2784|12.54|15.74|25|CUNDINAMARCA|4.800987525514174|-74.74094497468103
25095|Bituima|municipio|61|3004|3805|49.21|62.33|25|CUNDINAMARCA|4.87281749469337|-74.53982058948893
25099|Bojacá|municipio|102|12557|15885|122.72|155.25|25|CUNDINAMARCA|4.732613101148535|-74.34177642079528
25120|Cabrera|municipio|422|5866|7412|13.91|17.57|25|CUNDINAMARCA|3.98423147817536|-74.4842241321046
25123|Cachipay|municipio|53|12348|15671|231.01|293.18|25|CUNDINAMARCA|4.730883021447705|-74.43736181954307
25126|Cajicá|municipio|51|104598|132088|2039.92|2576.04|25|CUNDINAMARCA|4.918716919966535|-74.02255259942926
25148|Caparrapí|municipio|616|15244|19270|24.76|31.30|25|CUNDINAMARCA|5.345617533327719|-74.49184181106037
25151|Cáqueza|municipio|112|21147|26825|189.65|240.57|25|CUNDINAMARCA|4.405632775408137|-73.94668887460581
25154|Carmen de Carupa|municipio|299|9285|11751|31.10|39.36|25|CUNDINAMARCA|5.348830617227363|-73.9012756469843
25168|Chaguaní|municipio|172|5111|6455|29.71|37.52|25|CUNDINAMARCA|4.949345758593553|-74.5938624980813
25175|Chía|municipio|80|168167|212561|2097.94|2651.77|25|CUNDINAMARCA|4.862607836423497|-74.05598462957012
25178|Chipaque|municipio|151|11715|14843|77.81|98.59|25|CUNDINAMARCA|4.443040859191366|-74.04400981111203
25181|Choachí|municipio|212|13519|17145|63.64|80.70|25|CUNDINAMARCA|4.528660947695596|-73.92296879396729
25183|Chocontá|municipio|300|25682|32579|85.55|108.53|25|CUNDINAMARCA|5.144813851101747|-73.68467081125715
25200|Cogua|municipio|133|27695|35053|208.42|263.79|25|CUNDINAMARCA|5.061245034777739|-73.97640810644133
25214|Cota|municipio|54|41477|52329|772.71|974.88|25|CUNDINAMARCA|4.809847838392852|-74.10183845712965
25224|Cucunubá|municipio|110|9477|11962|86.28|108.90|25|CUNDINAMARCA|5.250217821386958|-73.76610162812344
25245|El Colegio|municipio|118|29955|38006|253.26|321.32|25|CUNDINAMARCA|4.5841994442580285|-74.4452384888938
25258|El Peñón|municipio|134|5665|7138|42.25|53.23|25|CUNDINAMARCA|5.24862742450303|-74.29033354037846
25260|El Rosal|municipio|87|26738|32771|306.57|375.76|25|CUNDINAMARCA|4.852250977716167|-74.26482305166111
25269|Facatativá|municipio|158|177093|224229|1120.69|1418.98|25|CUNDINAMARCA|4.809987524986254|-74.35401059692653
25279|Fómeque|municipio|460|14841|18845|32.25|40.95|25|CUNDINAMARCA|4.4852170850096424|-73.89376453980682
25281|Fosca|municipio|111|7068|8932|63.56|80.31|25|CUNDINAMARCA|4.338955120164066|-73.93892314752662
25286|Funza|municipio|68|118669|150072|1751.49|2214.98|25|CUNDINAMARCA|4.717663996650696|-74.21187186898327
